date,ten_year_yield,two_year_yield
8/5/1965,4.23,NULL
8/6/1965,4.24,NULL
8/9/1965,4.24,NULL
8/10/1965,4.24,NULL
8/11/1965,4.25,NULL
8/12/1965,4.25,NULL
8/13/1965,4.25,NULL
8/16/1965,4.26,NULL
8/17/1965,4.27,NULL
8/18/1965,4.26,NULL
8/19/1965,4.26,NULL
8/20/1965,4.26,NULL
8/23/1965,4.26,NULL
8/24/1965,4.27,NULL
8/25/1965,4.26,NULL
8/26/1965,4.27,NULL
8/27/1965,4.27,NULL
8/30/1965,4.27,NULL
8/31/1965,4.27,NULL
9/1/1965,4.28,NULL
9/2/1965,4.28,NULL
9/3/1965,4.27,NULL
9/6/1965,NULL,NULL
9/7/1965,4.27,NULL
9/8/1965,4.27,NULL
9/9/1965,4.27,NULL
9/10/1965,4.28,NULL
9/13/1965,4.28,NULL
9/14/1965,4.28,NULL
9/15/1965,4.28,NULL
9/16/1965,4.27,NULL
9/17/1965,4.27,NULL
9/20/1965,4.27,NULL
9/21/1965,4.28,NULL
9/22/1965,4.29,NULL
9/23/1965,4.3,NULL
9/24/1965,4.31,NULL
9/27/1965,4.31,NULL
9/28/1965,4.33,NULL
9/29/1965,4.36,NULL
9/30/1965,4.35,NULL
10/1/1965,4.36,NULL
10/4/1965,4.35,NULL
10/5/1965,4.33,NULL
10/6/1965,4.32,NULL
10/7/1965,4.31,NULL
10/8/1965,4.32,NULL
10/11/1965,4.31,NULL
10/12/1965,NULL,NULL
10/13/1965,4.3,NULL
10/14/1965,4.31,NULL
10/15/1965,4.34,NULL
10/18/1965,4.34,NULL
10/19/1965,4.35,NULL
10/20/1965,4.36,NULL
10/21/1965,4.37,NULL
10/22/1965,4.36,NULL
10/25/1965,4.38,NULL
10/26/1965,4.38,NULL
10/27/1965,4.39,NULL
10/28/1965,4.4,NULL
10/29/1965,4.41,NULL
11/1/1965,4.43,NULL
11/2/1965,NULL,NULL
11/3/1965,4.43,NULL
11/4/1965,4.43,NULL
11/5/1965,4.43,NULL
11/8/1965,4.45,NULL
11/9/1965,4.47,NULL
11/10/1965,4.46,NULL
11/11/1965,NULL,NULL
11/12/1965,4.44,NULL
11/15/1965,4.45,NULL
11/16/1965,4.44,NULL
11/17/1965,4.45,NULL
11/18/1965,4.45,NULL
11/19/1965,4.46,NULL
11/22/1965,4.45,NULL
11/23/1965,4.45,NULL
11/24/1965,4.45,NULL
11/25/1965,NULL,NULL
11/26/1965,4.45,NULL
11/29/1965,4.46,NULL
11/30/1965,4.48,NULL
12/1/1965,4.52,NULL
12/2/1965,4.52,NULL
12/3/1965,4.52,NULL
12/6/1965,4.61,NULL
12/7/1965,4.59,NULL
12/8/1965,4.6,NULL
12/9/1965,4.6,NULL
12/10/1965,4.6,NULL
12/13/1965,4.65,NULL
12/14/1965,4.67,NULL
12/15/1965,4.67,NULL
12/16/1965,4.66,NULL
12/17/1965,4.65,NULL
12/20/1965,4.61,NULL
12/21/1965,4.64,NULL
12/22/1965,4.65,NULL
12/23/1965,4.65,NULL
12/24/1965,NULL,NULL
12/27/1965,4.62,NULL
12/28/1965,4.61,NULL
12/29/1965,4.62,NULL
12/30/1965,4.63,NULL
12/31/1965,4.65,NULL
1/3/1966,4.63,NULL
1/4/1966,4.65,NULL
1/5/1966,4.63,NULL
1/6/1966,4.6,NULL
1/7/1966,4.6,NULL
1/10/1966,4.61,NULL
1/11/1966,4.6,NULL
1/12/1966,4.56,NULL
1/13/1966,4.58,NULL
1/14/1966,4.59,NULL
1/17/1966,4.61,NULL
1/18/1966,4.61,NULL
1/19/1966,4.61,NULL
1/20/1966,4.6,NULL
1/21/1966,4.59,NULL
1/24/1966,4.6,NULL
1/25/1966,4.61,NULL
1/26/1966,4.61,NULL
1/27/1966,4.63,NULL
1/28/1966,4.65,NULL
1/31/1966,4.69,NULL
2/1/1966,4.69,NULL
2/2/1966,4.7,NULL
2/3/1966,4.7,NULL
2/4/1966,4.71,NULL
2/7/1966,4.73,NULL
2/8/1966,4.72,NULL
2/9/1966,4.74,NULL
2/10/1966,4.78,NULL
2/11/1966,4.86,NULL
2/14/1966,4.87,NULL
2/15/1966,4.88,NULL
2/16/1966,4.89,NULL
2/17/1966,4.88,NULL
2/18/1966,4.9,NULL
2/21/1966,4.92,NULL
2/22/1966,NULL,NULL
2/23/1966,4.92,NULL
2/24/1966,4.93,NULL
2/25/1966,4.97,NULL
2/28/1966,5.02,NULL
3/1/1966,5.01,NULL
3/2/1966,5,NULL
3/3/1966,5,NULL
3/4/1966,4.98,NULL
3/7/1966,4.96,NULL
3/8/1966,4.93,NULL
3/9/1966,4.93,NULL
3/10/1966,4.95,NULL
3/11/1966,4.96,NULL
3/14/1966,4.94,NULL
3/15/1966,4.91,NULL
3/16/1966,4.9,NULL
3/17/1966,4.86,NULL
3/18/1966,4.84,NULL
3/21/1966,4.81,NULL
3/22/1966,4.78,NULL
3/23/1966,4.73,NULL
3/24/1966,4.76,NULL
3/25/1966,4.82,NULL
3/28/1966,4.81,NULL
3/29/1966,4.8,NULL
3/30/1966,4.7,NULL
3/31/1966,4.71,NULL
4/1/1966,4.7,NULL
4/4/1966,4.69,NULL
4/5/1966,4.66,NULL
4/6/1966,4.71,NULL
4/7/1966,4.73,NULL
4/8/1966,NULL,NULL
4/11/1966,4.73,NULL
4/12/1966,4.73,NULL
4/13/1966,4.74,NULL
4/14/1966,4.76,NULL
4/15/1966,4.77,NULL
4/18/1966,4.76,NULL
4/19/1966,4.76,NULL
4/20/1966,4.8,NULL
4/21/1966,4.77,NULL
4/22/1966,4.77,NULL
4/25/1966,4.78,NULL
4/26/1966,4.79,NULL
4/27/1966,4.78,NULL
4/28/1966,4.78,NULL
4/29/1966,4.79,NULL
5/2/1966,4.8,NULL
5/3/1966,4.81,NULL
5/4/1966,4.81,NULL
5/5/1966,4.81,NULL
5/6/1966,4.79,NULL
5/9/1966,4.75,NULL
5/10/1966,4.75,NULL
5/11/1966,4.77,NULL
5/12/1966,4.77,NULL
5/13/1966,4.77,NULL
5/16/1966,4.77,NULL
5/17/1966,4.75,NULL
5/18/1966,4.75,NULL
5/19/1966,4.75,NULL
5/20/1966,4.75,NULL
5/23/1966,4.77,NULL
5/24/1966,4.79,NULL
5/25/1966,4.78,NULL
5/26/1966,4.8,NULL
5/27/1966,4.81,NULL
5/30/1966,NULL,NULL
5/31/1966,4.8,NULL
6/1/1966,4.79,NULL
6/2/1966,4.77,NULL
6/3/1966,4.78,NULL
6/6/1966,4.79,NULL
6/7/1966,4.81,NULL
6/8/1966,4.83,NULL
6/9/1966,4.83,NULL
6/10/1966,4.83,NULL
6/13/1966,4.83,NULL
6/14/1966,4.83,NULL
6/15/1966,4.79,NULL
6/16/1966,4.81,NULL
6/17/1966,4.8,NULL
6/20/1966,4.76,NULL
6/21/1966,4.75,NULL
6/22/1966,4.76,NULL
6/23/1966,4.77,NULL
6/24/1966,4.8,NULL
6/27/1966,4.83,NULL
6/28/1966,4.89,NULL
6/29/1966,4.9,NULL
6/30/1966,4.97,NULL
7/1/1966,4.99,NULL
7/4/1966,NULL,NULL
7/5/1966,4.96,NULL
7/6/1966,4.95,NULL
7/7/1966,4.95,NULL
7/8/1966,4.97,NULL
7/11/1966,5.03,NULL
7/12/1966,5.05,NULL
7/13/1966,5.07,NULL
7/14/1966,5.1,NULL
7/15/1966,5.09,NULL
7/18/1966,5.04,NULL
7/19/1966,5.03,NULL
7/20/1966,5.02,NULL
7/21/1966,5.04,NULL
7/22/1966,5.02,NULL
7/25/1966,4.99,NULL
7/26/1966,4.99,NULL
7/27/1966,4.99,NULL
7/28/1966,5.03,NULL
7/29/1966,5.05,NULL
8/1/1966,5.05,NULL
8/2/1966,5.04,NULL
8/3/1966,5.06,NULL
8/4/1966,5.07,NULL
8/5/1966,5.07,NULL
8/8/1966,5.08,NULL
8/9/1966,5.1,NULL
8/10/1966,5.1,NULL
8/11/1966,5.11,NULL
8/12/1966,5.11,NULL
8/15/1966,5.15,NULL
8/16/1966,5.18,NULL
8/17/1966,5.24,NULL
8/18/1966,5.29,NULL
8/19/1966,5.31,NULL
8/22/1966,5.29,NULL
8/23/1966,5.33,NULL
8/24/1966,5.36,NULL
8/25/1966,5.39,NULL
8/26/1966,5.48,NULL
8/29/1966,5.51,NULL
8/30/1966,5.48,NULL
8/31/1966,5.36,NULL
9/1/1966,5.3,NULL
9/2/1966,5.23,NULL
9/5/1966,NULL,NULL
9/6/1966,5.19,NULL
9/7/1966,5.2,NULL
9/8/1966,5.18,NULL
9/9/1966,5.17,NULL
9/12/1966,5.18,NULL
9/13/1966,5.16,NULL
9/14/1966,5.21,NULL
9/15/1966,5.25,NULL
9/16/1966,5.24,NULL
9/19/1966,5.32,NULL
9/20/1966,5.27,NULL
9/21/1966,5.21,NULL
9/22/1966,5.15,NULL
9/23/1966,5.17,NULL
9/26/1966,5.17,NULL
9/27/1966,5.13,NULL
9/28/1966,5.09,NULL
9/29/1966,4.99,NULL
9/30/1966,5.02,NULL
10/3/1966,5.08,NULL
10/4/1966,5.06,NULL
10/5/1966,5.05,NULL
10/6/1966,5.03,NULL
10/7/1966,5.02,NULL
10/10/1966,5.05,NULL
10/11/1966,5.05,NULL
10/12/1966,NULL,NULL
10/13/1966,5.07,NULL
10/14/1966,5.06,NULL
10/17/1966,5.04,NULL
10/18/1966,4.99,NULL
10/19/1966,5,NULL
10/20/1966,5.02,NULL
10/21/1966,4.94,NULL
10/24/1966,4.94,NULL
10/25/1966,4.94,NULL
10/26/1966,4.96,NULL
10/27/1966,4.99,NULL
10/28/1966,4.97,NULL
10/31/1966,4.97,NULL
11/1/1966,4.99,NULL
11/2/1966,5.04,NULL
11/3/1966,5.06,NULL
11/4/1966,5.11,NULL
11/7/1966,5.11,NULL
11/8/1966,NULL,NULL
11/9/1966,5.12,NULL
11/10/1966,5.17,NULL
11/11/1966,NULL,NULL
11/14/1966,5.19,NULL
11/15/1966,5.21,NULL
11/16/1966,5.22,NULL
11/17/1966,5.23,NULL
11/18/1966,5.22,NULL
11/21/1966,5.17,NULL
11/22/1966,5.2,NULL
11/23/1966,5.22,NULL
11/24/1966,NULL,NULL
11/25/1966,5.23,NULL
11/28/1966,5.19,NULL
11/29/1966,5.15,NULL
11/30/1966,5.12,NULL
12/1/1966,5.09,NULL
12/2/1966,5.03,NULL
12/5/1966,5.06,NULL
12/6/1966,5.07,NULL
12/7/1966,5.07,NULL
12/8/1966,5.1,NULL
12/9/1966,5.05,NULL
12/12/1966,4.93,NULL
12/13/1966,4.86,NULL
12/14/1966,4.83,NULL
12/15/1966,4.76,NULL
12/16/1966,4.78,NULL
12/19/1966,4.72,NULL
12/20/1966,4.69,NULL
12/21/1966,4.66,NULL
12/22/1966,4.68,NULL
12/23/1966,4.67,NULL
12/26/1966,NULL,NULL
12/27/1966,4.71,NULL
12/28/1966,4.64,NULL
12/29/1966,4.66,NULL
12/30/1966,4.64,NULL
1/2/1967,NULL,NULL
1/3/1967,4.69,NULL
1/4/1967,4.65,NULL
1/5/1967,4.63,NULL
1/6/1967,4.64,NULL
1/9/1967,4.71,NULL
1/10/1967,4.69,NULL
1/11/1967,4.54,NULL
1/12/1967,4.55,NULL
1/13/1967,4.51,NULL
1/16/1967,4.49,NULL
1/17/1967,4.51,NULL
1/18/1967,4.53,NULL
1/19/1967,4.58,NULL
1/20/1967,4.6,NULL
1/23/1967,4.6,NULL
1/24/1967,4.65,NULL
1/25/1967,4.62,NULL
1/26/1967,4.5,NULL
1/27/1967,4.47,NULL
1/30/1967,4.48,NULL
1/31/1967,4.52,NULL
2/1/1967,4.52,NULL
2/2/1967,4.51,NULL
2/3/1967,4.52,NULL
2/6/1967,4.53,NULL
2/7/1967,4.54,NULL
2/8/1967,4.54,NULL
2/9/1967,4.53,NULL
2/10/1967,4.59,NULL
2/13/1967,NULL,NULL
2/14/1967,4.64,NULL
2/15/1967,4.69,NULL
2/16/1967,4.67,NULL
2/17/1967,4.68,NULL
2/20/1967,4.7,NULL
2/21/1967,4.71,NULL
2/22/1967,NULL,NULL
2/23/1967,4.74,NULL
2/24/1967,4.73,NULL
2/27/1967,4.72,NULL
2/28/1967,4.72,NULL
3/1/1967,4.66,NULL
3/2/1967,4.63,NULL
3/3/1967,4.62,NULL
3/6/1967,4.61,NULL
3/7/1967,4.6,NULL
3/8/1967,4.61,NULL
3/9/1967,4.57,NULL
3/10/1967,4.58,NULL
3/13/1967,4.56,NULL
3/14/1967,4.53,NULL
3/15/1967,4.49,NULL
3/16/1967,4.45,NULL
3/17/1967,4.47,NULL
3/20/1967,4.45,NULL
3/21/1967,4.51,NULL
3/22/1967,4.52,NULL
3/23/1967,4.5,NULL
3/24/1967,NULL,NULL
3/27/1967,4.52,NULL
3/28/1967,4.52,NULL
3/29/1967,4.52,NULL
3/30/1967,4.5,NULL
3/31/1967,4.5,NULL
4/3/1967,4.5,NULL
4/4/1967,4.49,NULL
4/5/1967,4.5,NULL
4/6/1967,4.49,NULL
4/7/1967,4.48,NULL
4/10/1967,4.5,NULL
4/11/1967,4.51,NULL
4/12/1967,4.51,NULL
4/13/1967,4.54,NULL
4/14/1967,4.56,NULL
4/17/1967,4.61,NULL
4/18/1967,4.63,NULL
4/19/1967,4.63,NULL
4/20/1967,4.63,NULL
4/21/1967,4.66,NULL
4/24/1967,4.68,NULL
4/25/1967,4.71,NULL
4/26/1967,4.73,NULL
4/27/1967,4.73,NULL
4/28/1967,4.78,NULL
5/1/1967,4.77,NULL
5/2/1967,4.75,NULL
5/3/1967,4.75,NULL
5/4/1967,4.76,NULL
5/5/1967,4.77,NULL
5/8/1967,4.83,NULL
5/9/1967,4.87,NULL
5/10/1967,4.87,NULL
5/11/1967,4.84,NULL
5/12/1967,4.82,NULL
5/15/1967,4.86,NULL
5/16/1967,4.87,NULL
5/17/1967,4.88,NULL
5/18/1967,4.88,NULL
5/19/1967,4.89,NULL
5/22/1967,4.94,NULL
5/23/1967,4.94,NULL
5/24/1967,4.93,NULL
5/25/1967,4.92,NULL
5/26/1967,4.86,NULL
5/29/1967,4.84,NULL
5/30/1967,NULL,NULL
5/31/1967,4.81,NULL
6/1/1967,4.81,NULL
6/2/1967,4.82,NULL
6/5/1967,4.85,NULL
6/6/1967,4.84,NULL
6/7/1967,4.84,NULL
6/8/1967,4.86,NULL
6/9/1967,4.89,NULL
6/12/1967,4.94,NULL
6/13/1967,4.95,NULL
6/14/1967,5.02,NULL
6/15/1967,5.02,NULL
6/16/1967,5.07,NULL
6/19/1967,5.07,NULL
6/20/1967,5.14,NULL
6/21/1967,5.14,NULL
6/22/1967,5.13,NULL
6/23/1967,5.14,NULL
6/26/1967,5.16,NULL
6/27/1967,5.21,NULL
6/28/1967,5.18,NULL
6/29/1967,5.2,NULL
6/30/1967,5.22,NULL
7/3/1967,5.22,NULL
7/4/1967,NULL,NULL
7/5/1967,5.17,NULL
7/6/1967,5.11,NULL
7/7/1967,5.15,NULL
7/10/1967,5.16,NULL
7/11/1967,5.09,NULL
7/12/1967,5.06,NULL
7/13/1967,5.08,NULL
7/14/1967,5.08,NULL
7/17/1967,5.09,NULL
7/18/1967,5.16,NULL
7/19/1967,5.18,NULL
7/20/1967,5.2,NULL
7/21/1967,5.2,NULL
7/24/1967,5.23,NULL
7/25/1967,5.23,NULL
7/26/1967,5.23,NULL
7/27/1967,5.2,NULL
7/28/1967,5.18,NULL
7/31/1967,5.16,NULL
8/1/1967,5.18,NULL
8/2/1967,5.21,NULL
8/3/1967,5.2,NULL
8/4/1967,5.26,NULL
8/7/1967,5.3,NULL
8/8/1967,5.28,NULL
8/9/1967,5.27,NULL
8/10/1967,5.28,NULL
8/11/1967,5.29,NULL
8/14/1967,5.29,NULL
8/15/1967,5.29,NULL
8/16/1967,5.28,NULL
8/17/1967,5.28,NULL
8/18/1967,5.28,NULL
8/21/1967,5.3,NULL
8/22/1967,5.3,NULL
8/23/1967,5.31,NULL
8/24/1967,5.31,NULL
8/25/1967,5.32,NULL
8/28/1967,5.29,NULL
8/29/1967,5.27,NULL
8/30/1967,5.28,NULL
8/31/1967,5.27,NULL
9/1/1967,5.25,NULL
9/4/1967,NULL,NULL
9/5/1967,5.22,NULL
9/6/1967,5.2,NULL
9/7/1967,5.2,NULL
9/8/1967,5.26,NULL
9/11/1967,5.28,NULL
9/12/1967,5.29,NULL
9/13/1967,5.27,NULL
9/14/1967,5.28,NULL
9/15/1967,5.29,NULL
9/18/1967,5.3,NULL
9/19/1967,5.35,NULL
9/20/1967,5.34,NULL
9/21/1967,5.36,NULL
9/22/1967,5.36,NULL
9/25/1967,5.38,NULL
9/26/1967,5.37,NULL
9/27/1967,5.37,NULL
9/28/1967,5.36,NULL
9/29/1967,5.31,NULL
10/2/1967,5.35,NULL
10/3/1967,5.35,NULL
10/4/1967,5.37,NULL
10/5/1967,5.37,NULL
10/6/1967,5.37,NULL
10/9/1967,5.39,NULL
10/10/1967,5.42,NULL
10/11/1967,5.42,NULL
10/12/1967,NULL,NULL
10/13/1967,5.45,NULL
10/16/1967,5.47,NULL
10/17/1967,5.49,NULL
10/18/1967,5.52,NULL
10/19/1967,5.53,NULL
10/20/1967,5.52,NULL
10/23/1967,5.56,NULL
10/24/1967,5.56,NULL
10/25/1967,5.57,NULL
10/26/1967,5.58,NULL
10/27/1967,5.57,NULL
10/30/1967,5.6,NULL
10/31/1967,5.64,NULL
11/1/1967,5.7,NULL
11/2/1967,5.71,NULL
11/3/1967,5.75,NULL
11/6/1967,5.77,NULL
11/7/1967,NULL,NULL
11/8/1967,5.74,NULL
11/9/1967,5.78,NULL
11/10/1967,5.83,NULL
11/13/1967,5.87,NULL
11/14/1967,5.81,NULL
11/15/1967,5.78,NULL
11/16/1967,5.72,NULL
11/17/1967,5.75,NULL
11/20/1967,5.85,NULL
11/21/1967,5.71,NULL
11/22/1967,5.7,NULL
11/23/1967,NULL,NULL
11/24/1967,5.78,NULL
11/27/1967,5.76,NULL
11/28/1967,5.65,NULL
11/29/1967,5.67,NULL
11/30/1967,5.74,NULL
12/1/1967,5.78,NULL
12/4/1967,5.76,NULL
12/5/1967,5.74,NULL
12/6/1967,5.69,NULL
12/7/1967,5.71,NULL
12/8/1967,5.72,NULL
12/11/1967,5.74,NULL
12/12/1967,5.75,NULL
12/13/1967,5.71,NULL
12/14/1967,5.7,NULL
12/15/1967,5.71,NULL
12/18/1967,5.68,NULL
12/19/1967,5.66,NULL
12/20/1967,5.62,NULL
12/21/1967,5.64,NULL
12/22/1967,5.69,NULL
12/25/1967,NULL,NULL
12/26/1967,5.64,NULL
12/27/1967,5.64,NULL
12/28/1967,5.7,NULL
12/29/1967,5.7,NULL
1/1/1968,NULL,NULL
1/2/1968,5.63,NULL
1/3/1968,5.63,NULL
1/4/1968,5.51,NULL
1/5/1968,5.48,NULL
1/8/1968,5.5,NULL
1/9/1968,5.52,NULL
1/10/1968,5.46,NULL
1/11/1968,5.46,NULL
1/12/1968,5.43,NULL
1/15/1968,5.49,NULL
1/16/1968,5.52,NULL
1/17/1968,5.48,NULL
1/18/1968,5.55,NULL
1/19/1968,5.59,NULL
1/22/1968,5.61,NULL
1/23/1968,5.56,NULL
1/24/1968,5.56,NULL
1/25/1968,5.52,NULL
1/26/1968,5.53,NULL
1/29/1968,5.53,NULL
1/30/1968,5.53,NULL
1/31/1968,5.54,NULL
2/1/1968,5.58,NULL
2/2/1968,5.58,NULL
2/5/1968,5.6,NULL
2/6/1968,5.61,NULL
2/7/1968,5.59,NULL
2/8/1968,5.6,NULL
2/9/1968,5.59,NULL
2/12/1968,NULL,NULL
2/13/1968,5.55,NULL
2/14/1968,5.54,NULL
2/15/1968,5.51,NULL
2/16/1968,5.5,NULL
2/19/1968,5.53,NULL
2/20/1968,5.54,NULL
2/21/1968,5.54,NULL
2/22/1968,NULL,NULL
2/23/1968,5.56,NULL
2/26/1968,5.58,NULL
2/27/1968,5.58,NULL
2/28/1968,5.57,NULL
2/29/1968,5.56,NULL
3/1/1968,5.56,NULL
3/4/1968,5.57,NULL
3/5/1968,5.59,NULL
3/6/1968,5.61,NULL
3/7/1968,5.67,NULL
3/8/1968,5.75,NULL
3/11/1968,5.75,NULL
3/12/1968,5.79,NULL
3/13/1968,5.86,NULL
3/14/1968,5.95,NULL
3/15/1968,5.84,NULL
3/18/1968,5.76,NULL
3/19/1968,5.77,NULL
3/20/1968,5.73,NULL
3/21/1968,5.76,NULL
3/22/1968,5.74,NULL
3/25/1968,5.74,NULL
3/26/1968,5.78,NULL
3/27/1968,5.78,NULL
3/28/1968,5.78,NULL
3/29/1968,5.76,NULL
4/1/1968,5.64,NULL
4/2/1968,5.62,NULL
4/3/1968,5.49,NULL
4/4/1968,5.52,NULL
4/5/1968,5.52,NULL
4/8/1968,5.54,NULL
4/9/1968,NULL,NULL
4/10/1968,5.53,NULL
4/11/1968,5.54,NULL
4/12/1968,NULL,NULL
4/15/1968,5.6,NULL
4/16/1968,5.62,NULL
4/17/1968,5.62,NULL
4/18/1968,5.64,NULL
4/19/1968,5.76,NULL
4/22/1968,5.78,NULL
4/23/1968,5.73,NULL
4/24/1968,5.72,NULL
4/25/1968,5.72,NULL
4/26/1968,5.71,NULL
4/29/1968,5.73,NULL
4/30/1968,5.74,NULL
5/1/1968,5.73,NULL
5/2/1968,5.76,NULL
5/3/1968,5.8,NULL
5/6/1968,5.78,NULL
5/7/1968,5.79,NULL
5/8/1968,5.8,NULL
5/9/1968,5.79,NULL
5/10/1968,5.79,NULL
5/13/1968,5.79,NULL
5/14/1968,5.82,NULL
5/15/1968,5.85,NULL
5/16/1968,5.9,NULL
5/17/1968,5.92,NULL
5/20/1968,5.96,NULL
5/21/1968,6.02,NULL
5/22/1968,6.02,NULL
5/23/1968,5.98,NULL
5/24/1968,5.96,NULL
5/27/1968,5.92,NULL
5/28/1968,5.94,NULL
5/29/1968,5.95,NULL
5/30/1968,NULL,NULL
5/31/1968,5.86,NULL
6/3/1968,5.79,NULL
6/4/1968,5.78,NULL
6/5/1968,5.81,NULL
6/6/1968,5.83,NULL
6/7/1968,5.82,NULL
6/10/1968,5.8,NULL
6/11/1968,5.79,NULL
6/12/1968,5.77,NULL
6/13/1968,5.76,NULL
6/14/1968,5.72,NULL
6/17/1968,5.71,NULL
6/18/1968,5.71,NULL
6/19/1968,5.67,NULL
6/20/1968,5.62,NULL
6/21/1968,5.6,NULL
6/24/1968,5.61,NULL
6/25/1968,5.64,NULL
6/26/1968,5.64,NULL
6/27/1968,5.65,NULL
6/28/1968,5.64,NULL
7/1/1968,5.62,NULL
7/2/1968,5.58,NULL
7/3/1968,5.57,NULL
7/4/1968,NULL,NULL
7/5/1968,5.56,NULL
7/8/1968,5.53,NULL
7/9/1968,5.51,NULL
7/10/1968,5.52,NULL
7/11/1968,5.52,NULL
7/12/1968,5.53,NULL
7/15/1968,5.56,NULL
7/16/1968,5.57,NULL
7/17/1968,5.55,NULL
7/18/1968,5.56,NULL
7/19/1968,5.53,NULL
7/22/1968,5.45,NULL
7/23/1968,5.38,NULL
7/24/1968,5.39,NULL
7/25/1968,5.37,NULL
7/26/1968,5.39,NULL
7/29/1968,5.41,NULL
7/30/1968,5.41,NULL
7/31/1968,5.39,NULL
8/1/1968,5.38,NULL
8/2/1968,5.34,NULL
8/5/1968,5.37,NULL
8/6/1968,5.38,NULL
8/7/1968,5.36,NULL
8/8/1968,5.37,NULL
8/9/1968,5.39,NULL
8/12/1968,5.42,NULL
8/13/1968,5.43,NULL
8/14/1968,5.43,NULL
8/15/1968,5.45,NULL
8/16/1968,5.42,NULL
8/19/1968,5.43,NULL
8/20/1968,5.43,NULL
8/21/1968,5.46,NULL
8/22/1968,5.5,NULL
8/23/1968,5.47,NULL
8/26/1968,5.46,NULL
8/27/1968,5.46,NULL
8/28/1968,5.45,NULL
8/29/1968,5.43,NULL
8/30/1968,5.42,NULL
9/2/1968,NULL,NULL
9/3/1968,5.41,NULL
9/4/1968,5.43,NULL
9/5/1968,5.46,NULL
9/6/1968,5.48,NULL
9/9/1968,5.49,NULL
9/10/1968,5.51,NULL
9/11/1968,5.5,NULL
9/12/1968,5.49,NULL
9/13/1968,5.48,NULL
9/16/1968,5.46,NULL
9/17/1968,5.46,NULL
9/18/1968,5.42,NULL
9/19/1968,5.43,NULL
9/20/1968,5.45,NULL
9/23/1968,5.45,NULL
9/24/1968,5.44,NULL
9/25/1968,5.44,NULL
9/26/1968,5.45,NULL
9/27/1968,5.46,NULL
9/30/1968,5.49,NULL
10/1/1968,5.49,NULL
10/2/1968,5.49,NULL
10/3/1968,5.5,NULL
10/4/1968,5.52,NULL
10/7/1968,5.55,NULL
10/8/1968,5.57,NULL
10/9/1968,5.6,NULL
10/10/1968,5.61,NULL
10/11/1968,5.61,NULL
10/14/1968,5.62,NULL
10/15/1968,5.65,NULL
10/16/1968,5.62,NULL
10/17/1968,5.58,NULL
10/18/1968,5.57,NULL
10/21/1968,5.58,NULL
10/22/1968,5.58,NULL
10/23/1968,5.58,NULL
10/24/1968,5.61,NULL
10/25/1968,5.6,NULL
10/28/1968,5.61,NULL
10/29/1968,5.62,NULL
10/30/1968,5.63,NULL
10/31/1968,5.61,NULL
11/1/1968,5.61,NULL
11/4/1968,5.63,NULL
11/5/1968,NULL,NULL
11/6/1968,5.62,NULL
11/7/1968,5.63,NULL
11/8/1968,5.65,NULL
11/11/1968,NULL,NULL
11/12/1968,5.68,NULL
11/13/1968,5.66,NULL
11/14/1968,5.66,NULL
11/15/1968,5.68,NULL
11/18/1968,5.71,NULL
11/19/1968,5.74,NULL
11/20/1968,5.74,NULL
11/21/1968,5.73,NULL
11/22/1968,5.74,NULL
11/25/1968,5.75,NULL
11/26/1968,5.76,NULL
11/27/1968,5.76,NULL
11/28/1968,NULL,NULL
11/29/1968,5.78,NULL
12/2/1968,5.89,NULL
12/3/1968,5.96,NULL
12/4/1968,5.95,NULL
12/5/1968,5.93,NULL
12/6/1968,5.91,NULL
12/9/1968,5.92,NULL
12/10/1968,5.93,NULL
12/11/1968,5.93,NULL
12/12/1968,5.94,NULL
12/13/1968,5.93,NULL
12/16/1968,5.96,NULL
12/17/1968,5.97,NULL
12/18/1968,6,NULL
12/19/1968,6.07,NULL
12/20/1968,6.14,NULL
12/23/1968,6.23,NULL
12/24/1968,6.27,NULL
12/25/1968,NULL,NULL
12/26/1968,6.17,NULL
12/27/1968,6.2,NULL
12/30/1968,6.21,NULL
12/31/1968,6.16,NULL
1/1/1969,NULL,NULL
1/2/1969,6.04,NULL
1/3/1969,6.01,NULL
1/6/1969,6.04,NULL
1/7/1969,6.14,NULL
1/8/1969,6.09,NULL
1/9/1969,6.04,NULL
1/10/1969,6.03,NULL
1/13/1969,6.04,NULL
1/14/1969,6.04,NULL
1/15/1969,6.02,NULL
1/16/1969,5.98,NULL
1/17/1969,5.97,NULL
1/20/1969,5.95,NULL
1/21/1969,5.97,NULL
1/22/1969,6.03,NULL
1/23/1969,6.02,NULL
1/24/1969,6.01,NULL
1/27/1969,6.03,NULL
1/28/1969,6.05,NULL
1/29/1969,6.09,NULL
1/30/1969,6.14,NULL
1/31/1969,6.19,NULL
2/3/1969,6.22,NULL
2/4/1969,6.2,NULL
2/5/1969,6.19,NULL
2/6/1969,6.2,NULL
2/7/1969,6.14,NULL
2/10/1969,6.14,NULL
2/11/1969,6.1,NULL
2/12/1969,NULL,NULL
2/13/1969,6.09,NULL
2/14/1969,6.11,NULL
2/17/1969,6.14,NULL
2/18/1969,6.16,NULL
2/19/1969,6.2,NULL
2/20/1969,6.23,NULL
2/21/1969,6.24,NULL
2/24/1969,6.22,NULL
2/25/1969,6.24,NULL
2/26/1969,6.24,NULL
2/27/1969,6.27,NULL
2/28/1969,6.26,NULL
